volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color
0.505,0.249,6.0335,0.0391,25.0,128.9665,0.99,3.1285,0.2485,12.945,white
0.255,0.3045,8.2065,0.0391,25.0,186.8335,0.993,3.1715,0.487,12.255,white
0.155,0.4705,10.38,0.0391,44.2,128.9665,0.995,3.0425,0.3685,10.415,white
0.255,0.3045,6.0335,0.0391,44.2,143.4335,0.993,3.3435,0.4275,10.875,white
0.505,0.1385,1.654,0.0391,34.6,128.9665,0.988,3.2145,0.5465,13.175,white
0.305,0.3045,3.86,0.0391,44.2,114.5,0.99,3.1715,0.5465,12.945,white
0.205,0.415,1.654,0.0391,25.0,157.9,0.993,3.5155,0.487,9.955,white
0.605,0.1385,1.654,0.0591,15.4,71.1,0.993,3.4295,0.487,10.415,white
0.255,0.3045,1.654,0.0391,63.4,143.4335,0.99,3.1715,0.5465,12.485,white
0.305,0.5255,6.0335,0.0391,53.8,157.9,0.99,3.2575,0.3685,12.945,white
0.505,0.1385,1.654,0.0391,34.6,128.9665,0.988,3.2145,0.5465,13.175,white
0.205,0.249,12.5535,0.0391,63.4,157.9,0.995,2.9995,0.5465,10.415,white
0.305,0.3045,3.86,0.0391,44.2,114.5,0.99,3.1715,0.5465,12.945,white
0.255,0.249,10.38,0.0391,5.656,85.5665,0.993,3.0855,0.3685,11.105,white
0.355,0.3045,1.654,0.0188,44.2,100.0335,0.99,3.4295,0.5465,12.715,white
0.205,0.1935,12.5535,0.0391,63.4,157.9,0.9965,3.1285,0.5465,9.495,white
0.305,0.3045,6.0335,0.0188,25.0,100.0335,0.9915,3.0425,0.309,12.945,white
0.405,0.3045,1.654,0.0391,25.0,71.1,0.99,2.9565,0.3685,12.945,white
0.305,0.3045,1.654,0.0188,25.0,100.0335,0.988,3.3005,0.4275,13.635,white
0.355,0.1935,1.654,0.0591,25.0,114.5,0.993,3.3005,0.5465,9.035,white
0.255,0.1935,1.654,0.0391,44.2,172.3665,0.9915,3.2575,0.4275,10.415,white
0.305,0.3045,1.654,0.0188,25.0,100.0335,0.988,3.3005,0.4275,13.635,white
0.555,0.581,8.2065,0.0391,25.0,172.3665,0.993,3.3005,0.4275,12.255,white
0.205,0.249,19.0735,0.0792,15.4,114.5,1.0,3.0855,0.487,8.805,white
0.205,0.249,10.38,0.0391,15.4,100.0335,0.995,3.0425,0.3685,10.415,white
0.155,0.415,12.5535,0.0391,82.6,186.8335,0.9965,3.2575,0.7835,10.185,white
0.205,0.249,8.2065,0.0188,34.6,128.9665,0.9915,3.0425,0.3685,12.485,white
0.155,0.415,1.654,0.0591,34.6,128.9665,0.9915,3.1285,0.7245,11.335,white
0.155,0.415,12.5535,0.0391,82.6,186.8335,0.9965,3.2575,0.7835,10.185,white
0.305,0.3045,8.2065,0.0188,34.6,128.9665,0.9915,3.1285,0.6055,12.485,white
0.155,0.415,12.5535,0.0391,82.6,186.8335,0.9965,3.2575,0.7835,10.185,white
0.305,0.3595,1.654,0.0792,25.0,172.3665,0.995,3.0855,0.487,9.725,white
0.155,0.249,12.5535,0.0391,34.6,100.0335,0.993,3.1285,0.3685,10.875,white
0.205,0.3595,1.654,0.0391,44.2,186.8335,0.9915,3.3005,0.5465,12.485,white
0.205,0.249,8.2065,0.0188,34.6,128.9665,0.9915,3.0425,0.3685,12.485,white
0.205,0.249,3.86,0.0188,34.6,143.4335,0.9915,3.3005,0.309,11.565,white
0.205,0.249,8.2065,0.0188,25.0,114.5,0.993,2.9995,0.4275,11.335,white
0.205,0.249,10.38,0.0391,15.4,100.0335,0.995,3.0425,0.3685,10.415,white
0.305,0.3045,8.2065,0.0188,34.6,128.9665,0.9915,3.1285,0.6055,12.485,white
0.205,0.249,19.0735,0.0792,15.4,114.5,1.0,3.0855,0.487,8.805,white
0.155,0.415,1.654,0.0591,63.4,143.4335,0.9915,3.1715,0.665,11.105,white
0.155,0.415,1.654,0.0591,34.6,128.9665,0.9915,3.1285,0.7245,11.335,white
0.155,0.415,12.5535,0.0391,82.6,186.8335,0.9965,3.2575,0.7835,10.185,white
0.205,0.3595,1.654,0.0391,34.6,100.0335,0.99,3.0425,0.7245,11.565,white
0.305,0.3595,1.654,0.0792,25.0,172.3665,0.995,3.0855,0.487,9.725,white
0.305,0.249,1.654,0.0792,25.0,143.4335,0.993,3.0855,0.5465,10.185,white
0.255,0.1935,19.0735,0.0591,25.0,143.4335,0.998,3.0425,0.487,9.265,white
0.255,0.3045,12.5535,0.0591,25.0,186.8335,0.998,3.0425,0.5465,9.035,white
0.255,0.3045,12.5535,0.0591,25.0,186.8335,0.998,3.0425,0.5465,9.035,white
0.255,0.3045,12.5535,0.0591,25.0,186.8335,0.998,3.0425,0.5465,9.035,white
0.255,0.3045,12.5535,0.0591,25.0,186.8335,0.998,3.0425,0.5465,9.035,white
0.155,0.3595,1.654,0.0391,44.2,85.5665,0.99,2.9565,0.487,11.795,white
0.355,0.415,1.654,0.0391,25.0,114.5,0.99,3.2145,0.4275,12.485,white
0.355,0.4705,12.5535,0.0792,63.4,186.8335,0.998,2.8705,0.487,9.035,white
0.305,0.0832,1.654,0.0391,53.8,143.4335,0.9915,3.1285,0.4275,10.185,white
0.655,0.0832,1.654,0.0188,5.656,13.0165,0.988,3.3005,0.3685,13.635,white
0.255,0.3045,12.5535,0.0591,25.0,186.8335,0.998,3.0425,0.5465,9.035,white
0.205,0.1935,10.38,0.0391,53.8,157.9,0.9965,3.0855,0.5465,9.265,white
0.255,0.249,10.38,0.0391,44.2,186.8335,0.998,3.1285,0.487,8.805,white
0.155,0.3045,1.654,0.0188,34.6,100.0335,0.993,2.8275,0.3685,9.955,white
0.355,0.3595,8.2065,0.0391,15.4,201.3,0.9965,3.4725,0.487,9.035,white
0.205,0.249,1.654,0.0391,25.0,186.8335,0.9915,3.0425,0.3685,11.105,white
0.155,0.249,3.86,0.0591,15.4,114.5,0.993,3.1285,0.5465,9.265,white
0.255,0.1935,19.0735,0.0591,25.0,143.4335,0.998,3.0425,0.487,9.265,white
0.305,0.4705,8.2065,0.0391,53.8,201.3,0.995,3.1715,0.487,9.495,white
0.355,0.249,1.654,0.0188,44.2,157.9,0.9915,3.3435,0.6055,11.795,white
0.305,0.249,1.654,0.0591,25.0,143.4335,0.993,3.1285,0.6055,9.725,white
0.305,0.249,1.654,0.0591,25.0,128.9665,0.993,3.1285,0.6055,9.725,white
0.255,0.3045,6.0335,0.0391,44.2,143.4335,0.993,3.3435,0.4275,10.875,white
0.255,0.3045,1.654,0.0591,25.0,128.9665,0.99,3.3865,0.665,11.335,white
0.255,0.3045,10.38,0.0188,15.4,114.5,0.993,3.1715,0.3685,12.025,white
0.155,0.3045,3.86,0.0391,25.0,114.5,0.99,3.3865,0.3685,11.335,white
0.255,0.3045,6.0335,0.0391,44.2,143.4335,0.993,3.3435,0.4275,10.875,white
0.205,0.3045,6.0335,0.0188,25.0,71.1,0.99,3.3435,0.4275,13.405,white
0.255,0.415,1.654,0.0391,15.4,128.9665,0.993,3.3005,0.4275,10.185,white
0.205,0.1935,21.2465,0.0391,53.8,186.8335,1.0,3.1285,0.5465,9.035,white
0.355,0.249,10.38,0.0391,53.8,172.3665,0.993,3.0855,0.3685,11.565,white
0.255,0.415,1.654,0.0391,15.4,128.9665,0.993,3.3005,0.4275,10.185,white
0.205,0.3595,1.654,0.0188,34.6,114.5,0.99,3.2145,0.665,12.485,white
0.205,0.3045,12.5535,0.0391,25.0,128.9665,1.0,3.3865,0.4275,8.575,white
0.205,0.4705,1.654,0.1595,34.6,71.1,0.988,3.1715,0.309,13.405,white
0.305,0.4705,8.2065,0.0188,15.4,85.5665,0.9915,3.2145,0.7835,12.715,white
0.205,0.747,1.654,0.1595,63.4,114.5,0.993,2.9565,0.487,9.265,white
0.255,0.1935,1.654,0.0391,15.4,128.9665,0.9915,3.3005,0.3685,10.185,white
0.155,0.3045,14.7265,0.0591,25.0,143.4335,0.998,2.9565,0.3685,9.035,white
0.155,0.3045,14.7265,0.0591,25.0,143.4335,0.998,2.9565,0.3685,9.035,white
0.155,0.3045,14.7265,0.0591,25.0,143.4335,0.998,2.9565,0.3685,9.035,white
0.155,0.3045,14.7265,0.0591,25.0,143.4335,0.998,2.9565,0.3685,9.035,white
0.155,0.3045,14.7265,0.0591,25.0,143.4335,0.998,2.9565,0.3685,9.035,white
0.155,0.3045,14.7265,0.0591,25.0,143.4335,0.998,2.9565,0.3685,9.035,white
0.155,0.3045,14.7265,0.0591,25.0,143.4335,0.998,2.9565,0.3685,9.035,white
0.255,0.3045,1.654,0.0391,44.2,114.5,0.99,2.9995,0.4275,11.795,white
0.205,0.3045,10.38,0.0792,63.4,186.8335,0.9965,2.8705,0.4275,9.035,white
0.255,0.249,12.5535,0.0591,44.2,128.9665,0.998,3.3005,0.487,9.035,white
0.255,0.3045,6.0335,0.0591,44.2,143.4335,0.993,3.4295,0.6055,11.105,white
0.155,0.3045,14.7265,0.0591,25.0,143.4335,0.998,2.9565,0.3685,9.035,white
0.155,0.249,3.86,0.0391,5.656,114.5,0.993,3.3005,0.487,9.955,white
0.255,0.3595,1.654,0.0391,25.0,186.8335,0.9915,3.3005,0.487,10.645,white
0.255,0.3045,1.654,0.0391,25.0,186.8335,0.9915,3.3005,0.487,10.645,white
0.455,0.1385,1.654,0.0188,25.0,128.9665,0.99,3.3865,0.7835,13.405,white
0.205,0.3045,8.2065,0.0188,44.2,128.9665,0.993,2.9995,0.3685,11.105,white
0.155,0.249,3.86,0.0391,5.656,114.5,0.993,3.3005,0.487,9.955,white
0.255,0.3595,1.654,0.0391,25.0,186.8335,0.9915,3.3005,0.487,10.645,white
0.255,0.3045,1.654,0.0391,25.0,186.8335,0.9915,3.3005,0.487,10.645,white
0.205,0.3045,8.2065,0.0188,44.2,128.9665,0.993,2.9995,0.3685,11.105,white
0.205,0.3045,6.0335,0.0188,34.6,100.0335,0.9915,2.9995,0.3685,11.105,white
0.155,0.3045,1.654,0.0188,25.0,100.0335,0.9915,3.1715,0.3685,11.105,white
0.205,0.3595,6.0335,0.0188,5.656,42.1665,0.993,2.7845,0.5465,10.875,white
0.405,0.249,1.654,0.0188,25.0,85.5665,0.9915,3.0425,0.3685,11.565,white
0.455,0.1385,1.654,0.0188,25.0,128.9665,0.99,3.3865,0.7835,13.405,white
0.405,0.1935,12.5535,0.0391,63.4,186.8335,0.998,3.0855,0.487,9.495,white
0.405,0.1935,12.5535,0.0391,63.4,186.8335,0.998,3.0855,0.487,9.495,white
0.405,0.1935,12.5535,0.0391,63.4,186.8335,0.998,3.0855,0.487,9.495,white
0.255,0.3045,14.7265,0.0391,53.8,128.9665,0.995,3.1715,0.3685,10.645,white
0.405,0.1935,12.5535,0.0391,63.4,186.8335,0.998,3.0855,0.487,9.495,white
0.255,0.3045,1.654,0.0188,15.4,143.4335,0.9915,3.0425,0.665,12.025,white
0.255,0.3045,10.38,0.0391,63.4,128.9665,0.995,3.1285,0.4275,10.185,white
0.255,0.3045,14.7265,0.0391,53.8,128.9665,0.995,3.1715,0.3685,10.645,white
0.605,0.1385,1.654,0.0188,63.4,100.0335,0.988,3.2575,0.3685,13.405,white
0.405,0.415,12.5535,0.0391,63.4,244.7,0.998,3.3005,0.6055,9.725,white
0.305,0.3045,6.0335,0.0188,44.2,100.0335,0.9915,3.2575,0.309,12.255,white
0.305,0.3045,8.2065,0.0391,25.0,128.9665,0.9915,3.1285,0.5465,12.255,white
0.305,0.3045,6.0335,0.0188,44.2,100.0335,0.9915,3.2575,0.309,12.255,white
0.155,0.3045,1.654,0.0188,34.6,100.0335,0.9915,3.4295,0.5465,11.335,white
0.305,0.4705,8.2065,0.0188,34.6,100.0335,0.9915,3.2145,0.7245,12.715,white
0.405,0.415,12.5535,0.0391,63.4,244.7,0.998,3.3005,0.6055,9.725,white
0.255,0.3045,6.0335,0.0188,34.6,114.5,0.993,3.1285,0.309,10.875,white
0.255,0.3045,8.2065,0.0188,25.0,100.0335,0.993,3.0855,0.309,11.105,white
0.255,0.4705,8.2065,0.0591,53.8,201.3,0.995,3.1715,0.487,9.495,white
0.255,0.249,16.9,0.0591,25.0,143.4335,0.998,3.2145,0.487,10.185,white
0.205,0.3045,1.654,0.0188,15.4,100.0335,0.99,3.4725,0.4275,13.175,white
0.305,0.4705,12.5535,0.0391,63.4,186.8335,0.998,2.9995,0.3685,8.805,white
0.355,0.415,8.2065,0.0391,53.8,201.3,0.995,3.1715,0.487,9.495,white
0.255,0.5255,8.2065,0.0391,53.8,201.3,0.995,3.1715,0.487,9.495,white
0.255,0.5255,8.2065,0.0391,53.8,186.8335,0.995,3.1715,0.487,9.495,white
0.255,0.4705,8.2065,0.0591,53.8,201.3,0.995,3.1715,0.487,9.495,white
0.255,0.5255,8.2065,0.0591,44.2,201.3,0.995,3.1715,0.487,9.495,white
0.255,0.3045,12.5535,0.0391,53.8,128.9665,0.995,3.0425,0.6055,10.415,white
0.305,0.249,12.5535,0.0391,63.4,172.3665,0.9965,3.1285,0.5465,9.955,white
0.255,0.4705,1.654,0.0391,25.0,114.5,0.9915,3.2145,0.487,9.955,white
0.255,0.249,16.9,0.0591,25.0,143.4335,0.998,3.2145,0.487,10.185,white
0.1042,0.3045,14.7265,0.0591,34.6,100.0335,0.9965,3.1715,0.3685,9.495,white
0.405,0.1935,10.38,0.0992,15.4,85.5665,0.9965,3.0425,0.487,9.265,white
0.205,0.415,1.654,0.0591,25.0,143.4335,0.9915,3.0425,0.5465,10.875,white
0.305,0.3045,1.654,0.0391,25.0,172.3665,0.9915,3.2145,0.5465,11.335,white
0.205,0.3045,1.654,0.0391,5.656,42.1665,0.993,2.9995,0.7245,10.185,white
0.155,0.3045,1.654,0.0391,15.4,56.6335,0.9915,2.9995,0.487,11.105,white
0.205,0.415,1.654,0.0591,25.0,143.4335,0.9915,3.0425,0.5465,10.875,white
0.155,0.3595,6.0335,0.0391,15.4,114.5,0.993,2.9995,0.4275,10.875,white
0.205,0.3045,1.654,0.0391,5.656,42.1665,0.993,2.9995,0.7245,10.185,white
0.155,0.3045,1.654,0.0391,15.4,56.6335,0.9915,2.9995,0.487,11.105,white
0.405,0.1935,10.38,0.0992,15.4,85.5665,0.9965,3.0425,0.487,9.265,white
0.205,0.6365,6.0335,0.0391,5.656,114.5,0.993,2.9565,0.6055,10.185,white
0.205,0.6365,6.0335,0.0391,5.656,114.5,0.993,2.9565,0.6055,10.185,white
0.155,0.3595,6.0335,0.0391,15.4,114.5,0.993,2.9995,0.4275,10.875,white
0.255,0.3595,14.7265,0.0591,44.2,157.9,0.9965,3.2575,0.5465,10.415,white
0.255,0.3595,1.654,0.0591,25.0,157.9,0.9915,3.1285,0.5465,11.105,white
0.205,0.415,1.654,0.0591,25.0,143.4335,0.9915,3.0425,0.5465,10.875,white
0.305,0.3045,1.654,0.0391,25.0,172.3665,0.9915,3.2145,0.5465,11.335,white
0.355,0.3045,12.5535,0.0391,34.6,143.4335,0.9965,3.2145,0.487,10.185,white
0.405,0.3045,8.2065,0.0391,15.4,100.0335,0.9915,3.3005,0.309,12.945,white
0.405,0.3045,8.2065,0.0391,25.0,128.9665,0.995,3.1285,0.6055,9.955,white
0.405,0.249,6.0335,0.0391,44.2,128.9665,0.9915,3.2575,0.4275,11.335,white
0.355,0.249,6.0335,0.0391,34.6,114.5,0.9915,3.3865,0.4275,11.565,white
0.355,0.249,6.0335,0.0391,34.6,114.5,0.9915,3.3865,0.4275,11.565,white
0.305,0.1935,3.86,0.0391,34.6,128.9665,0.9915,2.9995,0.3685,10.645,white
0.255,0.3045,12.5535,0.0391,53.8,143.4335,0.995,3.0425,0.5465,10.415,white
0.305,0.3045,6.0335,0.0391,34.6,201.3,0.9915,3.1715,0.665,12.485,white
0.255,0.4705,8.2065,0.0591,44.2,201.3,0.995,3.1715,0.487,9.495,white
0.255,0.3045,1.654,0.0391,34.6,100.0335,0.9915,3.0425,0.5465,11.335,white
0.455,0.1935,3.86,0.0391,15.4,85.5665,0.99,3.2575,0.5465,12.945,white
0.355,0.249,6.0335,0.0391,34.6,114.5,0.9915,3.3865,0.4275,11.565,white
0.205,0.1935,1.654,0.0591,15.4,100.0335,0.99,3.2145,0.3685,11.565,white
0.405,0.249,6.0335,0.0391,44.2,128.9665,0.9915,3.2575,0.4275,11.335,white
0.455,0.249,6.0335,0.0391,25.0,100.0335,0.9915,3.1285,0.5465,13.175,white
0.255,0.249,10.38,0.0391,25.0,114.5,0.993,3.4725,0.309,11.565,white
0.305,0.1935,3.86,0.0792,34.6,128.9665,0.993,2.8275,0.4275,9.495,white
0.305,0.1935,3.86,0.0792,34.6,128.9665,0.993,2.8275,0.4275,9.495,white
0.155,0.3045,16.9,0.0591,44.2,114.5,0.998,3.1285,0.3685,9.725,white
0.405,0.1935,3.86,0.0591,44.2,143.4335,0.995,3.1285,0.6055,9.265,white
0.305,0.249,3.86,0.0591,34.6,114.5,0.995,3.1715,0.487,8.345,white
0.255,0.3045,1.654,0.0591,44.2,100.0335,0.99,2.9995,0.4275,12.485,white
0.255,0.3045,1.654,0.0591,44.2,100.0335,0.99,2.9995,0.4275,12.485,white
0.405,0.1935,3.86,0.0591,44.2,143.4335,0.995,3.1285,0.6055,9.265,white
0.305,0.249,3.86,0.0591,34.6,114.5,0.995,3.1715,0.487,8.345,white
0.355,0.249,1.654,0.0188,25.0,85.5665,0.9915,3.1285,0.3685,11.795,white
0.205,0.5255,8.2065,0.0391,44.2,186.8335,0.993,2.9565,0.5465,11.105,white
0.255,0.3045,1.654,0.0391,34.6,114.5,0.99,2.9565,0.4275,11.795,white
0.355,0.3045,3.86,0.0188,44.2,100.0335,0.99,3.2145,0.487,13.175,white
0.355,0.249,1.654,0.0188,25.0,85.5665,0.9915,3.1285,0.3685,11.795,white
0.305,0.249,16.9,0.0591,34.6,172.3665,0.998,3.2575,0.5465,9.035,white
0.255,0.3045,8.2065,0.0188,15.4,114.5,0.993,3.3435,0.3685,12.485,white
0.305,0.249,16.9,0.0591,34.6,172.3665,0.998,3.2575,0.5465,9.035,white
0.405,0.8025,1.654,0.2,25.0,85.5665,0.9915,3.1715,0.487,10.415,white
0.305,0.415,6.0335,0.0391,15.4,85.5665,0.9965,3.2145,0.665,10.645,white
0.255,0.3045,8.2065,0.0188,15.4,114.5,0.993,3.3435,0.3685,12.485,white
0.155,0.3045,3.86,0.0391,34.6,128.9665,0.99,3.4295,0.309,13.635,white
0.205,0.249,1.654,0.0391,34.6,100.0335,0.99,3.3435,0.487,12.025,white
0.305,0.249,3.86,0.0391,25.0,114.5,0.9915,3.3865,0.7245,12.485,white
0.1042,0.249,3.86,0.0391,44.2,114.5,0.9915,3.5585,0.665,12.025,white
0.155,0.3045,3.86,0.0391,63.4,143.4335,0.9915,3.2145,0.3685,11.335,white
0.205,0.249,1.654,0.0391,34.6,100.0335,0.99,3.3435,0.487,12.025,white
0.155,0.249,1.654,0.0391,25.0,100.0335,0.9915,3.4725,0.5465,10.185,white
0.205,0.3045,6.0335,0.0391,44.2,128.9665,0.9915,3.2575,0.309,12.715,white
0.255,0.249,8.2065,0.0391,53.8,201.3,0.9965,3.1285,0.3685,9.265,white
0.255,0.249,8.2065,0.0391,53.8,201.3,0.9965,3.1285,0.3685,9.265,white
0.205,0.3045,12.5535,0.0591,111.4,157.9,0.9965,3.0855,0.487,9.495,white
0.255,0.1935,6.0335,0.0391,101.8,172.3665,0.993,3.1715,0.3685,10.185,white
0.255,0.1935,6.0335,0.0391,101.8,172.3665,0.993,3.1715,0.3685,10.185,white
0.405,0.1935,3.86,0.0391,15.4,100.0335,0.99,3.2575,0.5465,12.945,white
0.305,0.3595,3.86,0.0391,44.2,100.0335,0.99,3.2575,0.5465,13.175,white
0.205,0.3045,1.654,0.0391,63.4,114.5,0.9915,3.0855,0.5465,11.105,white
0.255,0.249,8.2065,0.0391,53.8,201.3,0.9965,3.1285,0.3685,9.265,white
0.205,0.249,10.38,0.0591,111.4,172.3665,0.9965,3.0855,0.3685,9.495,white
0.205,0.3045,12.5535,0.0591,111.4,157.9,0.9965,3.0855,0.487,9.495,white
0.205,0.249,10.38,0.0591,73.0,128.9665,0.995,3.1715,0.4275,10.185,white
0.255,0.1935,6.0335,0.0391,101.8,172.3665,0.993,3.1715,0.3685,10.185,white
0.355,0.5255,12.5535,0.0591,63.4,186.8335,0.998,3.0425,0.487,8.575,white
0.355,0.5255,12.5535,0.0992,53.8,186.8335,0.998,2.9135,0.487,9.035,white
0.255,0.5255,8.2065,0.0591,53.8,186.8335,0.995,3.1285,0.487,9.495,white
0.205,0.249,1.654,0.0591,44.2,100.0335,0.993,3.3005,0.4275,9.955,white
0.205,0.3045,16.9,0.0591,53.8,128.9665,0.9965,3.2145,0.3685,10.415,white
0.255,0.3045,1.654,0.0591,15.4,100.0335,0.9915,3.1285,0.487,11.335,white
0.355,0.3045,10.38,0.0591,53.8,172.3665,0.9965,3.1715,0.487,9.495,white
0.705,0.1935,6.0335,0.0591,25.0,71.1,0.993,3.1285,0.309,11.105,white
0.255,0.249,16.9,0.0391,44.2,114.5,0.998,3.0855,0.4275,8.805,white
0.255,0.249,16.9,0.0391,44.2,114.5,0.998,3.0855,0.4275,8.805,white
0.205,0.3595,1.654,0.0391,25.0,128.9665,0.9915,3.1285,0.5465,10.875,white
0.305,0.3045,8.2065,0.0391,34.6,143.4335,0.9915,3.0425,0.5465,12.255,white
0.255,0.249,16.9,0.0391,44.2,114.5,0.998,3.0855,0.4275,8.805,white
0.255,0.3595,1.654,0.0188,25.0,56.6335,0.9915,3.1285,0.6055,12.485,white
0.305,0.3045,8.2065,0.0391,34.6,143.4335,0.9915,3.0425,0.5465,12.255,white
0.255,0.3595,1.654,0.0188,25.0,56.6335,0.9915,3.1285,0.6055,12.485,white
0.255,0.249,16.9,0.0391,44.2,114.5,0.998,3.0855,0.4275,8.805,white
0.255,0.249,12.5535,0.0391,44.2,128.9665,0.995,3.1715,0.3685,10.875,white
0.355,0.249,8.2065,0.0391,25.0,100.0335,0.993,2.9995,0.309,11.335,white
0.205,0.3595,1.654,0.0391,25.0,128.9665,0.9915,3.1285,0.5465,10.875,white
0.205,0.3045,8.2065,0.0391,44.2,128.9665,0.993,3.1715,0.3685,10.645,white
0.355,0.0832,3.86,0.0391,15.4,56.6335,0.993,2.9995,0.3685,9.265,white
0.455,0.1385,6.0335,0.0391,25.0,128.9665,0.9915,3.2575,0.487,12.255,white
0.255,0.3045,1.654,0.0188,15.4,71.1,0.99,3.2575,0.4275,12.255,white
0.255,0.3045,8.2065,0.0391,44.2,172.3665,0.995,3.2145,0.5465,10.415,white
0.255,0.3045,12.5535,0.0391,73.0,172.3665,0.995,2.9995,0.5465,10.415,white
0.205,0.3595,1.654,0.0391,53.8,114.5,0.9915,3.0855,0.5465,11.105,white
0.205,0.3045,8.2065,0.0391,44.2,128.9665,0.993,3.1715,0.3685,10.645,white
0.355,0.0832,3.86,0.0391,15.4,56.6335,0.993,2.9995,0.3685,9.265,white
0.655,0.1385,1.654,0.0188,5.656,13.0165,0.993,3.3005,0.3685,13.405,white
0.205,0.3595,3.86,0.139,15.4,71.1,0.9915,2.9565,0.665,11.335,white
0.255,0.249,3.86,0.0792,25.0,71.1,0.99,3.0855,0.3685,11.565,white
0.455,0.1935,1.654,0.0391,34.6,100.0335,0.988,3.2145,0.843,14.095,white
0.305,0.3045,3.86,0.0391,34.6,85.5665,0.99,3.2575,0.6055,12.485,white
0.305,0.3045,3.86,0.0391,34.6,85.5665,0.99,3.2575,0.6055,12.485,white
0.305,0.3045,1.654,0.0391,34.6,85.5665,0.988,3.0855,0.3685,12.715,white
0.405,0.249,3.86,0.0391,44.2,143.4335,0.9915,3.2145,0.4275,11.105,white
0.405,0.249,3.86,0.0391,44.2,143.4335,0.9915,3.2145,0.4275,11.105,white
0.355,0.3045,6.0335,0.0391,44.2,143.4335,0.99,3.1715,0.2485,13.635,white
0.205,0.8025,1.654,0.139,73.0,114.5,0.993,2.9135,0.4275,9.265,white
0.305,0.3045,3.86,0.0391,34.6,85.5665,0.99,3.2575,0.6055,12.485,white
0.255,0.3045,1.654,0.0591,25.0,100.0335,0.9915,3.1715,0.487,11.105,white
0.405,0.249,3.86,0.0391,44.2,143.4335,0.9915,3.2145,0.4275,11.105,white
0.455,0.1935,1.654,0.0391,34.6,100.0335,0.988,3.2145,0.843,14.095,white
0.355,0.3045,6.0335,0.0391,44.2,143.4335,0.99,3.1715,0.2485,13.635,white
0.255,0.5255,8.2065,0.0591,44.2,201.3,0.995,3.1715,0.5465,9.495,white
0.355,0.3045,1.654,0.0391,34.6,114.5,0.988,3.1285,0.4275,14.095,white
0.305,0.3045,1.654,0.0391,25.0,100.0335,0.988,2.9995,0.4275,13.175,white
0.255,0.3595,1.654,0.0591,25.0,128.9665,0.9915,3.0425,0.5465,11.105,white
0.355,0.3595,14.7265,0.0591,44.2,172.3665,0.998,3.1285,0.5465,10.185,white
0.305,0.3045,1.654,0.0391,34.6,85.5665,0.988,3.0855,0.3685,12.715,white
0.305,0.3045,1.654,0.0391,15.4,114.5,0.993,2.9565,0.3685,10.185,white
0.305,0.3045,1.654,0.0391,15.4,114.5,0.993,2.9565,0.3685,10.185,white
0.205,0.3045,1.654,0.0391,34.6,100.0335,0.993,2.8275,0.309,10.185,white
0.155,0.3045,10.38,0.0591,34.6,85.5665,0.995,3.1715,0.309,9.955,white
0.205,0.3045,3.86,0.0391,15.4,100.0335,0.9915,3.1285,0.309,11.565,white
0.305,0.4705,14.7265,0.0591,25.0,172.3665,0.998,3.1715,0.5465,9.035,white
0.305,0.4705,14.7265,0.0591,25.0,172.3665,0.998,3.1715,0.5465,9.035,white
0.255,0.249,1.654,0.0391,25.0,100.0335,0.99,3.0425,0.4275,12.025,white
0.305,0.3045,1.654,0.0391,25.0,100.0335,0.988,3.1285,0.4275,13.405,white
0.205,0.3045,8.2065,0.0591,44.2,114.5,0.993,3.2145,0.6055,11.565,white
0.305,0.1935,6.0335,0.0391,25.0,71.1,0.993,2.9565,0.5465,11.105,white
0.255,0.3045,1.654,0.0391,25.0,85.5665,0.9915,3.3005,0.5465,10.645,white
0.455,0.1935,16.9,0.0391,53.8,186.8335,0.998,3.0855,0.5465,9.495,white
0.205,0.249,8.2065,0.0391,15.4,114.5,0.995,3.4295,0.6055,10.185,white
0.355,0.3595,6.0335,0.18,53.8,157.9,0.995,3.1715,0.4275,9.265,white
0.155,0.3595,1.654,0.0391,44.2,85.5665,0.9915,2.8705,0.6055,12.025,white
0.255,0.3045,6.0335,0.0391,44.2,157.9,0.993,3.2145,0.6055,11.105,white
0.405,0.3595,8.2065,0.0591,34.6,143.4335,0.9965,3.1715,0.487,9.265,white
0.355,0.3595,1.654,0.0591,34.6,143.4335,0.9915,3.2575,0.4275,10.185,white
0.205,0.415,1.654,0.0591,25.0,100.0335,0.9915,3.1715,0.487,11.105,white
0.205,0.1385,6.0335,0.0391,25.0,114.5,0.995,2.9995,0.6055,9.955,white
0.255,0.3045,6.0335,0.0391,44.2,157.9,0.993,3.2145,0.6055,11.105,white
0.255,0.3045,6.0335,0.0391,44.2,157.9,0.993,3.2145,0.6055,11.105,white
0.305,0.3045,1.654,0.0391,34.6,128.9665,0.99,3.3005,0.4275,12.485,white
0.305,0.3045,1.654,0.0391,44.2,143.4335,0.99,3.3005,0.4275,12.715,white
0.155,0.3045,6.0335,0.0391,25.0,100.0335,0.995,3.3005,0.4275,9.265,white
0.405,0.3595,8.2065,0.0591,34.6,143.4335,0.9965,3.1715,0.487,9.265,white
0.355,0.3595,1.654,0.0591,34.6,143.4335,0.9915,3.2575,0.4275,10.185,white
